year,procode,deprivation_peers,patients_peers,attendances_peers,fte_staff_peers,diagnosis_peers,night_beds_peers,day_beds_peers,age_0_15_peers,age_60_74_peers,no_procedure_peers,operating_expenses_peers,urban_peers,sites_peers,sea_distance_peers,mff_payment_index_peers,degree_of_specialisation_peers,student_staff_peers,cc_gs_peers,non_type_1_ae_department_peers,absence_rate_peers,dto_cs_peers,name,postcode,open_date,close_date,MH_trust_flag,catchment_cat,age_00_04_cat,age_05_14_cat,age_15_24_cat,age_25_64_cat,age_65_74_cat,age_75_plus_cat,sex_m_cat,patients_admitted_cat
2019,RVJ,18,232015,1156170,7101.9,0.2,0.9,0.5,0.02,0.21,0.44,-573769,0.88,181,5.1,1.08,257557.79,0.03,198,1,0.04,1000,NORTH BRISTOL NHS TRUST,BS10 5NB,19990401,NA,0,472828,0.045386483,3.11E-04,0.128824858,0.626337696,0.111330124,0.087809944,0.502328542,197043
2020,RVJ,18,232015,1156170,7101.9,0.2,0.9,0.5,0.02,0.21,0.44,-573769,0.88,181,5.1,1.08,257557.79,0.03,198,1,0.04,1000,NORTH BRISTOL NHS TRUST,BS10 5NB,19990401,NA,0,472828,0.045386483,3.11E-04,0.128824858,0.626337696,0.111330124,0.087809944,0.502328542,197043
2021,RVJ,18,232015,1156170,7101.9,0.2,0.9,0.5,0.02,0.21,0.44,-573769,0.88,181,5.1,1.08,257557.79,0.03,198,1,0.04,1000,NORTH BRISTOL NHS TRUST,BS10 5NB,19990401,NA,0,472828,0.045386483,3.11E-04,0.128824858,0.626337696,0.111330124,0.087809944,0.502328542,197043
2011,RVL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BARNET AND CHASE FARM HOSPITALS NHS TRUST,EN5 3DJ,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,RVL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BARNET AND CHASE FARM HOSPITALS NHS TRUST,EN5 3DJ,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013,RVL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BARNET AND CHASE FARM HOSPITALS NHS TRUST,EN5 3DJ,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,RVL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BARNET AND CHASE FARM HOSPITALS NHS TRUST,EN5 3DJ,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,RVL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BARNET AND CHASE FARM HOSPITALS NHS TRUST,EN5 3DJ,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,RVL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BARNET AND CHASE FARM HOSPITALS NHS TRUST,EN5 3DJ,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,RVL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BARNET AND CHASE FARM HOSPITALS NHS TRUST,EN5 3DJ,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,RVL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BARNET AND CHASE FARM HOSPITALS NHS TRUST,EN5 3DJ,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019,RVL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BARNET AND CHASE FARM HOSPITALS NHS TRUST,EN5 3DJ,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,RVL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BARNET AND CHASE FARM HOSPITALS NHS TRUST,EN5 3DJ,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,RVL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BARNET AND CHASE FARM HOSPITALS NHS TRUST,EN5 3DJ,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011,RVN,22.2,2285,3810,3560.2,0.06,0.8,NA,0.01,0.13,1,-230478,0.84,322,16.3,1.08,-3580.3,0.01,57,0,0.04,614,AVON AND WILTSHIRE MENTAL HEALTH PARTNERSHIP NHS TRUST,SN15 1GG,19990401,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,RVN,22.2,2285,3810,3560.2,0.06,0.8,NA,0.01,0.13,1,-230478,0.84,322,16.3,1.08,-3580.3,0.01,57,0,0.04,614,AVON AND WILTSHIRE MENTAL HEALTH PARTNERSHIP NHS TRUST,SN15 1GG,19990401,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013,RVN,22.2,2285,3810,3560.2,0.06,0.8,NA,0.01,0.13,1,-230478,0.84,322,16.3,1.08,-3580.3,0.01,57,0,0.04,614,AVON AND WILTSHIRE MENTAL HEALTH PARTNERSHIP NHS TRUST,SN15 1GG,19990401,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,RVN,22.2,2285,3810,3560.2,0.06,0.8,NA,0.01,0.13,1,-230478,0.84,322,16.3,1.08,-3580.3,0.01,57,0,0.04,614,AVON AND WILTSHIRE MENTAL HEALTH PARTNERSHIP NHS TRUST,SN15 1GG,19990401,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,RVN,22.2,2285,3810,3560.2,0.06,0.8,NA,0.01,0.13,1,-230478,0.84,322,16.3,1.08,-3580.3,0.01,57,0,0.04,614,AVON AND WILTSHIRE MENTAL HEALTH PARTNERSHIP NHS TRUST,SN15 1GG,19990401,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,RVN,22.2,2285,3810,3560.2,0.06,0.8,NA,0.01,0.13,1,-230478,0.84,322,16.3,1.08,-3580.3,0.01,57,0,0.04,614,AVON AND WILTSHIRE MENTAL HEALTH PARTNERSHIP NHS TRUST,SN15 1GG,19990401,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,RVN,22.2,2285,3810,3560.2,0.06,0.8,NA,0.01,0.13,1,-230478,0.84,322,16.3,1.08,-3580.3,0.01,57,0,0.04,614,AVON AND WILTSHIRE MENTAL HEALTH PARTNERSHIP NHS TRUST,BA1 3QE,19990401,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,RVN,22.2,2285,3810,3560.2,0.06,0.8,NA,0.01,0.13,1,-230478,0.84,322,16.3,1.08,-3580.3,0.01,57,0,0.04,614,AVON AND WILTSHIRE MENTAL HEALTH PARTNERSHIP NHS TRUST,BA1 3QE,19990401,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019,RVN,22.2,2285,3810,3560.2,0.06,0.8,NA,0.01,0.13,1,-230478,0.84,322,16.3,1.08,-3580.3,0.01,57,0,0.04,614,AVON AND WILTSHIRE MENTAL HEALTH PARTNERSHIP NHS TRUST,BA1 3QE,19990401,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,RVN,22.2,2285,3810,3560.2,0.06,0.8,NA,0.01,0.13,1,-230478,0.84,322,16.3,1.08,-3580.3,0.01,57,0,0.04,614,AVON AND WILTSHIRE MENTAL HEALTH PARTNERSHIP NHS TRUST,BA1 3QE,19990401,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,RVN,22.2,2285,3810,3560.2,0.06,0.8,NA,0.01,0.13,1,-230478,0.84,322,16.3,1.08,-3580.3,0.01,57,0,0.04,614,AVON AND WILTSHIRE MENTAL HEALTH PARTNERSHIP NHS TRUST,BA1 3QE,19990401,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011,RVR,13.4,266250,1387045,4510.7,0.23,0.8,1,0.13,0.2,0.42,-476049,0.97,121,26.9,1.19,30625.09,0.03,197,1,0.04,390,EPSOM AND ST HELIER UNIVERSITY HOSPITALS NHS TRUST,SM5 1AA,19990401,NA,0,370097,0.060654369,0.120481928,0.113202755,0.541255401,0.08001686,0.084388687,0.479563466,136128
2012,RVR,13.4,266250,1387045,4510.7,0.23,0.8,1,0.13,0.2,0.42,-476049,0.97,121,26.9,1.19,30625.09,0.03,197,1,0.04,390,EPSOM AND ST HELIER UNIVERSITY HOSPITALS NHS TRUST,SM5 1AA,19990401,NA,0,370480,0.061590369,0.119671777,0.110869683,0.538795616,0.08476301,0.084309544,0.475861045,137115
2013,RVR,13.4,266250,1387045,4510.7,0.23,0.8,1,0.13,0.2,0.42,-476049,0.97,121,26.9,1.19,30625.09,0.03,197,1,0.04,390,EPSOM AND ST HELIER UNIVERSITY HOSPITALS NHS TRUST,SM5 1AA,19990401,NA,0,370464,0.065987518,0.119309838,0.108882375,0.534724022,0.086999007,0.08409724,0.475495595,142926
2014,RVR,13.4,266250,1387045,4510.7,0.23,0.8,1,0.13,0.2,0.42,-476049,0.97,121,26.9,1.19,30625.09,0.03,197,1,0.04,390,EPSOM AND ST HELIER UNIVERSITY HOSPITALS NHS TRUST,SM5 1AA,19990401,NA,0,375392,0.068704181,0.117144212,0.108582495,0.533394425,0.088358303,0.083816384,0.478316,150872
2015,RVR,13.4,266250,1387045,4510.7,0.23,0.8,1,0.13,0.2,0.42,-476049,0.97,121,26.9,1.19,30625.09,0.03,197,1,0.04,390,EPSOM AND ST HELIER UNIVERSITY HOSPITALS NHS TRUST,SM5 1AA,19990401,NA,0,376514,0.06939981,0.114080751,0.107746326,0.535932263,0.088854598,0.083986253,0.480290242,158083
2016,RVR,13.4,266250,1387045,4510.7,0.23,0.8,1,0.13,0.2,0.42,-476049,0.97,121,26.9,1.19,30625.09,0.03,197,1,0.04,390,EPSOM AND ST HELIER UNIVERSITY HOSPITALS NHS TRUST,SM5 1AA,19990401,NA,0,378755,0.068323851,0.112489604,0.105355705,0.539309052,0.09043313,0.084088659,0.481926311,161573
2017,RVR,13.4,266250,1387045,4510.7,0.23,0.8,1,0.13,0.2,0.42,-476049,0.97,121,26.9,1.19,30625.09,0.03,197,1,0.04,390,EPSOM AND ST HELIER UNIVERSITY HOSPITALS NHS TRUST,SM5 1AA,19990401,NA,0,376297,0.06652458,0.113920653,0.103043607,0.538936,0.09218782,0.08538734,0.480803727,162397
2018,RVR,13.4,266250,1387045,4510.7,0.23,0.8,1,0.13,0.2,0.42,-476049,0.97,121,26.9,1.19,30625.09,0.03,197,1,0.04,390,EPSOM AND ST HELIER UNIVERSITY HOSPITALS NHS TRUST,SM5 1AA,19990401,NA,0,373598,0.065359022,0.113763992,0.102968967,0.537425254,0.092776193,0.087706572,0.481201719,164515
2019,RVR,13.4,266250,1387045,4510.7,0.23,0.8,1,0.13,0.2,0.42,-476049,0.97,121,26.9,1.19,30625.09,0.03,197,1,0.04,390,EPSOM AND ST HELIER UNIVERSITY HOSPITALS NHS TRUST,SM5 1AA,19990401,NA,0,373598,0.065359022,0.113763992,0.102968967,0.537425254,0.092776193,0.087706572,0.481201719,164515
2020,RVR,13.4,266250,1387045,4510.7,0.23,0.8,1,0.13,0.2,0.42,-476049,0.97,121,26.9,1.19,30625.09,0.03,197,1,0.04,390,EPSOM AND ST HELIER UNIVERSITY HOSPITALS NHS TRUST,SM5 1AA,19990401,NA,0,373598,0.065359022,0.113763992,0.102968967,0.537425254,0.092776193,0.087706572,0.481201719,164515
2021,RVR,13.4,266250,1387045,4510.7,0.23,0.8,1,0.13,0.2,0.42,-476049,0.97,121,26.9,1.19,30625.09,0.03,197,1,0.04,390,EPSOM AND ST HELIER UNIVERSITY HOSPITALS NHS TRUST,SM5 1AA,19990401,NA,0,373598,0.065359022,0.113763992,0.102968967,0.537425254,0.092776193,0.087706572,0.481201719,164515
2011,RVV,21.9,335720,1598520,8046.9,0.21,0.9,0.8,0.12,0.25,0.41,-676125,0.72,345,7.2,1.05,193113.39,0.03,197,1,0.04,1886,EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST,CT1 3NG,19990401,NA,0,605364,0.054248353,0.108159719,0.13448768,0.500959753,0.102586213,0.099558282,0.478292399,218211
2012,RVV,21.9,335720,1598520,8046.9,0.21,0.9,0.8,0.12,0.25,0.41,-676125,0.72,345,7.2,1.05,193113.39,0.03,197,1,0.04,1886,EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST,CT1 3NG,19990401,NA,0,614075,0.053727965,0.105620649,0.135424826,0.496341652,0.109299353,0.099585556,0.479864837,227132
2013,RVV,21.9,335720,1598520,8046.9,0.21,0.9,0.8,0.12,0.25,0.41,-676125,0.72,345,7.2,1.05,193113.39,0.03,197,1,0.04,1886,EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST,CT1 3NG,19990401,NA,0,620998,0.055787619,0.105441563,0.136037475,0.489431528,0.113609062,0.099692753,0.48095324,240435
2014,RVV,21.9,335720,1598520,8046.9,0.21,0.9,0.8,0.12,0.25,0.41,-676125,0.72,345,7.2,1.05,193113.39,0.03,197,1,0.04,1886,EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST,CT1 3NG,19990401,NA,0,630137,0.056414716,0.107787672,0.135151562,0.484408946,0.116166802,0.100070302,0.481879337,252491
2015,RVV,21.9,335720,1598520,8046.9,0.21,0.9,0.8,0.12,0.25,0.41,-676125,0.72,345,7.2,1.05,193113.39,0.03,197,1,0.04,1886,EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST,CT1 3NG,19990401,NA,0,637115,0.05680921,0.11191857,0.132445477,0.481478226,0.117700886,0.09964763,0.482487463,263007
2016,RVV,21.9,335720,1598520,8046.9,0.21,0.9,0.8,0.12,0.25,0.41,-676125,0.72,345,7.2,1.05,193113.39,0.03,197,1,0.04,1886,EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST,CT1 3NG,19990401,NA,0,644968,0.056362486,0.11618716,0.128607931,0.479952494,0.119709815,0.099180114,0.483684462,263831
2017,RVV,21.9,335720,1598520,8046.9,0.21,0.9,0.8,0.12,0.25,0.41,-676125,0.72,345,7.2,1.05,193113.39,0.03,197,1,0.04,1886,EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST,CT1 3NG,19990401,NA,0,647507,0.055418706,0.118786361,0.12370986,0.481465065,0.120631901,0.099988108,0.484538391,261326
2018,RVV,21.9,335720,1598520,8046.9,0.21,0.9,0.8,0.12,0.25,0.41,-676125,0.72,345,7.2,1.05,193113.39,0.03,197,1,0.04,1886,EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST,CT1 3NG,19990401,NA,0,649822,0.054945816,0.120691512,0.118894097,0.48268295,0.12116395,0.101621675,0.484801992,258273
2019,RVV,21.9,335720,1598520,8046.9,0.21,0.9,0.8,0.12,0.25,0.41,-676125,0.72,345,7.2,1.05,193113.39,0.03,197,1,0.04,1886,EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST,CT1 3NG,19990401,NA,0,649822,0.054945816,0.120691512,0.118894097,0.48268295,0.12116395,0.101621675,0.484801992,258273
2020,RVV,21.9,335720,1598520,8046.9,0.21,0.9,0.8,0.12,0.25,0.41,-676125,0.72,345,7.2,1.05,193113.39,0.03,197,1,0.04,1886,EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST,CT1 3NG,19990401,NA,0,649822,0.054945816,0.120691512,0.118894097,0.48268295,0.12116395,0.101621675,0.484801992,258273
2021,RVV,21.9,335720,1598520,8046.9,0.21,0.9,0.8,0.12,0.25,0.41,-676125,0.72,345,7.2,1.05,193113.39,0.03,197,1,0.04,1886,EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST,CT1 3NG,19990401,NA,0,649822,0.054945816,0.120691512,0.118894097,0.48268295,0.12116395,0.101621675,0.484801992,258273
2011,RVW,31.4,169920,564025,4510.1,0.2,0.8,1,0.15,0.2,0.51,-304169,0.88,97,0.2,1.03,25728.7,0.03,197,1,0.04,250,NORTH TEES AND HARTLEPOOL NHS FOUNDATION TRUST,TS24 9AH,19990401,NA,0,258738,0.062511112,0.104712103,0.130873702,0.539820204,0.087756727,0.074326152,0.47250114,118523
2012,RVW,31.4,169920,564025,4510.1,0.2,0.8,1,0.15,0.2,0.51,-304169,0.88,97,0.2,1.03,25728.7,0.03,197,1,0.04,250,NORTH TEES AND HARTLEPOOL NHS FOUNDATION TRUST,TS24 9AH,19990401,NA,0,256835,0.061300056,0.10461191,0.128436545,0.5358888,0.092678179,0.07708451,0.472715946,116658
2013,RVW,31.4,169920,564025,4510.1,0.2,0.8,1,0.15,0.2,0.51,-304169,0.88,97,0.2,1.03,25728.7,0.03,197,1,0.04,250,NORTH TEES AND HARTLEPOOL NHS FOUNDATION TRUST,TS24 9AH,19990401,NA,0,252984,0.06260475,0.102729817,0.124217342,0.535160326,0.0958361,0.079451665,0.472247257,115327
2014,RVW,31.4,169920,564025,4510.1,0.2,0.8,1,0.15,0.2,0.51,-304169,0.88,97,0.2,1.03,25728.7,0.03,197,1,0.04,250,NORTH TEES AND HARTLEPOOL NHS FOUNDATION TRUST,TS24 9AH,19990401,NA,0,250359,0.063109375,0.102816356,0.121485547,0.532810884,0.097707692,0.082070147,0.47371175,115994
2015,RVW,31.4,169920,564025,4510.1,0.2,0.8,1,0.15,0.2,0.51,-304169,0.88,97,0.2,1.03,25728.7,0.03,197,1,0.04,250,NORTH TEES AND HARTLEPOOL NHS FOUNDATION TRUST,TS24 9AH,19990401,NA,0,250368,0.062575888,0.104546108,0.118873019,0.531921012,0.099589404,0.082494568,0.476738241,119367
2016,RVW,31.4,169920,564025,4510.1,0.2,0.8,1,0.15,0.2,0.51,-304169,0.88,97,0.2,1.03,25728.7,0.03,197,1,0.04,250,NORTH TEES AND HARTLEPOOL NHS FOUNDATION TRUST,TS24 9AH,19990401,NA,0,252555,0.060667973,0.107243967,0.116192513,0.53081507,0.101957989,0.083122488,0.477400962,122322
2017,RVW,31.4,169920,564025,4510.1,0.2,0.8,1,0.15,0.2,0.51,-304169,0.88,97,0.2,1.03,25728.7,0.03,197,1,0.04,250,NORTH TEES AND HARTLEPOOL NHS FOUNDATION TRUST,TS24 9AH,19990401,NA,0,257373,0.059186473,0.111853225,0.113547264,0.529515528,0.102361165,0.083536346,0.479743407,125067
2018,RVW,31.4,169920,564025,4510.1,0.2,0.8,1,0.15,0.2,0.51,-304169,0.88,97,0.2,1.03,25728.7,0.03,197,1,0.04,250,NORTH TEES AND HARTLEPOOL NHS FOUNDATION TRUST,TS24 9AH,19990401,NA,0,259214,0.057431312,0.114017761,0.109322799,0.530762227,0.104353932,0.084111969,0.480325137,125735
2019,RVW,31.4,169920,564025,4510.1,0.2,0.8,1,0.15,0.2,0.51,-304169,0.88,97,0.2,1.03,25728.7,0.03,197,1,0.04,250,NORTH TEES AND HARTLEPOOL NHS FOUNDATION TRUST,TS24 9AH,19990401,NA,0,259214,0.057431312,0.114017761,0.109322799,0.530762227,0.104353932,0.084111969,0.480325137,125735
2020,RVW,31.4,169920,564025,4510.1,0.2,0.8,1,0.15,0.2,0.51,-304169,0.88,97,0.2,1.03,25728.7,0.03,197,1,0.04,250,NORTH TEES AND HARTLEPOOL NHS FOUNDATION TRUST,TS24 9AH,19990401,NA,0,259214,0.057431312,0.114017761,0.109322799,0.530762227,0.104353932,0.084111969,0.480325137,125735
2021,RVW,31.4,169920,564025,4510.1,0.2,0.8,1,0.15,0.2,0.51,-304169,0.88,97,0.2,1.03,25728.7,0.03,197,1,0.04,250,NORTH TEES AND HARTLEPOOL NHS FOUNDATION TRUST,TS24 9AH,19990401,NA,0,259214,0.057431312,0.114017761,0.109322799,0.530762227,0.104353932,0.084111969,0.480325137,125735
2011,RVY,20.4,115315,530030,2549.8,0.22,0.8,0.7,0.14,0.21,0.5,-192666,0.82,42,2.2,1.04,-25859.54,0.03,195,1,0.06,175,SOUTHPORT AND ORMSKIRK HOSPITAL NHS TRUST,PR8 6PN,19990401,NA,0,181874,0.064654651,0.078361943,0.12000066,0.522097716,0.106403334,0.108481696,0.456843749,85064
2012,RVY,20.4,115315,530030,2549.8,0.22,0.8,0.7,0.14,0.21,0.5,-192666,0.82,42,2.2,1.04,-25859.54,0.03,195,1,0.06,175,SOUTHPORT AND ORMSKIRK HOSPITAL NHS TRUST,PR8 6PN,19990401,NA,0,181848,0.065934187,0.081227179,0.120743698,0.511482117,0.11042739,0.11018543,0.456166689,85270
2013,RVY,20.4,115315,530030,2549.8,0.22,0.8,0.7,0.14,0.21,0.5,-192666,0.82,42,2.2,1.04,-25859.54,0.03,195,1,0.06,175,SOUTHPORT AND ORMSKIRK HOSPITAL NHS TRUST,PR8 6PN,19990401,NA,0,180325,0.063646194,0.083416054,0.122024123,0.506906974,0.111958963,0.112047692,0.457568279,85296
2014,RVY,20.4,115315,530030,2549.8,0.22,0.8,0.7,0.14,0.21,0.5,-192666,0.82,42,2.2,1.04,-25859.54,0.03,195,1,0.06,175,SOUTHPORT AND ORMSKIRK HOSPITAL NHS TRUST,PR8 6PN,19990401,NA,0,179090,0.069250098,0.084683679,0.121799095,0.497303032,0.113121894,0.113842202,0.458936847,87032
2015,RVY,20.4,115315,530030,2549.8,0.22,0.8,0.7,0.14,0.21,0.5,-192666,0.82,42,2.2,1.04,-25859.54,0.03,195,1,0.06,175,SOUTHPORT AND ORMSKIRK HOSPITAL NHS TRUST,PR8 6PN,19990401,NA,0,176772,0.071595049,0.087610029,0.119029032,0.492532754,0.114022583,0.115210554,0.460638563,87751
2016,RVY,20.4,115315,530030,2549.8,0.22,0.8,0.7,0.14,0.21,0.5,-192666,0.82,42,2.2,1.04,-25859.54,0.03,195,1,0.06,175,SOUTHPORT AND ORMSKIRK HOSPITAL NHS TRUST,PR8 6PN,19990401,NA,0,173846,0.074295641,0.094480172,0.11701736,0.483853526,0.114308066,0.116045235,0.461621205,86866
2017,RVY,20.4,115315,530030,2549.8,0.22,0.8,0.7,0.14,0.21,0.5,-192666,0.82,42,2.2,1.04,-25859.54,0.03,195,1,0.06,175,SOUTHPORT AND ORMSKIRK HOSPITAL NHS TRUST,PR8 6PN,19990401,NA,0,168468,0.073752879,0.099924021,0.115375027,0.478013629,0.114003846,0.118930598,0.460888715,83058
2018,RVY,20.4,115315,530030,2549.8,0.22,0.8,0.7,0.14,0.21,0.5,-192666,0.82,42,2.2,1.04,-25859.54,0.03,195,1,0.06,175,SOUTHPORT AND ORMSKIRK HOSPITAL NHS TRUST,PR8 6PN,19990401,NA,0,166754,0.072490015,0.104957003,0.114450028,0.472222555,0.113982273,0.121898125,0.460738573,83239
2019,RVY,20.4,115315,530030,2549.8,0.22,0.8,0.7,0.14,0.21,0.5,-192666,0.82,42,2.2,1.04,-25859.54,0.03,195,1,0.06,175,SOUTHPORT AND ORMSKIRK HOSPITAL NHS TRUST,PR8 6PN,19990401,NA,0,166754,0.072490015,0.104957003,0.114450028,0.472222555,0.113982273,0.121898125,0.460738573,83239
2020,RVY,20.4,115315,530030,2549.8,0.22,0.8,0.7,0.14,0.21,0.5,-192666,0.82,42,2.2,1.04,-25859.54,0.03,195,1,0.06,175,SOUTHPORT AND ORMSKIRK HOSPITAL NHS TRUST,PR8 6PN,19990401,NA,0,166754,0.072490015,0.104957003,0.114450028,0.472222555,0.113982273,0.121898125,0.460738573,83239
2021,RVY,20.4,115315,530030,2549.8,0.22,0.8,0.7,0.14,0.21,0.5,-192666,0.82,42,2.2,1.04,-25859.54,0.03,195,1,0.06,175,SOUTHPORT AND ORMSKIRK HOSPITAL NHS TRUST,PR8 6PN,19990401,NA,0,166754,0.072490015,0.104957003,0.114450028,0.472222555,0.113982273,0.121898125,0.460738573,83239
2011,RW1,12.5,103390,326535,4901.7,0.31,0.8,1,0.02,0.28,0.62,-319689,0.76,513,5.5,1.09,-18780.07,0.01,159,0,0.05,1142,SOUTHERN HEALTH NHS FOUNDATION TRUST,SO40 2RZ,20010401,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,RW1,12.5,103390,326535,4901.7,0.31,0.8,1,0.02,0.28,0.62,-319689,0.76,513,5.5,1.09,-18780.07,0.01,159,0,0.05,1142,SOUTHERN HEALTH NHS FOUNDATION TRUST,SO40 2RZ,20010401,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013,RW1,12.5,103390,326535,4901.7,0.31,0.8,1,0.02,0.28,0.62,-319689,0.76,513,5.5,1.09,-18780.07,0.01,159,0,0.05,1142,SOUTHERN HEALTH NHS FOUNDATION TRUST,SO40 2RZ,20010401,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,RW1,12.5,103390,326535,4901.7,0.31,0.8,1,0.02,0.28,0.62,-319689,0.76,513,5.5,1.09,-18780.07,0.01,159,0,0.05,1142,SOUTHERN HEALTH NHS FOUNDATION TRUST,SO40 2RZ,20010401,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,RW1,12.5,103390,326535,4901.7,0.31,0.8,1,0.02,0.28,0.62,-319689,0.76,513,5.5,1.09,-18780.07,0.01,159,0,0.05,1142,SOUTHERN HEALTH NHS FOUNDATION TRUST,SO40 2RZ,20010401,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,RW1,12.5,103390,326535,4901.7,0.31,0.8,1,0.02,0.28,0.62,-319689,0.76,513,5.5,1.09,-18780.07,0.01,159,0,0.05,1142,SOUTHERN HEALTH NHS FOUNDATION TRUST,SO40 2RZ,20010401,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,RW1,12.5,103390,326535,4901.7,0.31,0.8,1,0.02,0.28,0.62,-319689,0.76,513,5.5,1.09,-18780.07,0.01,159,0,0.05,1142,SOUTHERN HEALTH NHS FOUNDATION TRUST,SO40 2RZ,20010401,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,RW1,12.5,103390,326535,4901.7,0.31,0.8,1,0.02,0.28,0.62,-319689,0.76,513,5.5,1.09,-18780.07,0.01,159,0,0.05,1142,SOUTHERN HEALTH NHS FOUNDATION TRUST,SO40 2RZ,20010401,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019,RW1,12.5,103390,326535,4901.7,0.31,0.8,1,0.02,0.28,0.62,-319689,0.76,513,5.5,1.09,-18780.07,0.01,159,0,0.05,1142,SOUTHERN HEALTH NHS FOUNDATION TRUST,SO40 2RZ,20010401,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,RW1,12.5,103390,326535,4901.7,0.31,0.8,1,0.02,0.28,0.62,-319689,0.76,513,5.5,1.09,-18780.07,0.01,159,0,0.05,1142,SOUTHERN HEALTH NHS FOUNDATION TRUST,SO40 2RZ,20010401,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,RW1,12.5,103390,326535,4901.7,0.31,0.8,1,0.02,0.28,0.62,-319689,0.76,513,5.5,1.09,-18780.07,0.01,159,0,0.05,1142,SOUTHERN HEALTH NHS FOUNDATION TRUST,SO40 2RZ,20010401,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
